person_id,age_band,gender,region,urbanicity,digital_engagement_score,concept_interest_0_10,likely_to_try
P41734,45-54,Man,South,Urban,60.9,7.5,1
P41735,18-24,Man,North,Rural / small town,67.3,6.1,0
P41736,35-44,Woman,London,Urban,64.0,4.9,0
P41737,25-34,Woman,South,Urban,75.9,5.4,0
P41738,35-44,Man,South,Urban,61.8,5.8,0
P41739,35-44,Woman,North,Rural / small town,68.7,5.5,0
P41740,65-74,Man,South,Urban,36.0,3.5,0
P41741,18-24,Woman,South,Rural / small town,71.0,5.2,0
P41742,18-24,Woman,Scotland/Wales,Urban,85.2,6.8,0
P41743,25-34,Woman,Midlands,Urban,89.9,6.6,0
P41744,25-34,Non-binary / other,North,Urban,98.0,6.5,0
P41745,18-24,Man,North,Rural / small town,78.4,4.3,0
P41746,25-34,Woman,Midlands,Urban,80.8,5.6,0
P41747,35-44,Man,North,Urban,98.9,6.7,0
P41748,18-24,Man,North,Urban,82.0,1.6,0
P41749,45-54,Woman,London,Urban,65.0,6.3,0
P41750,18-24,Woman,South,Rural / small town,78.0,6.6,0
P41751,35-44,Woman,London,Urban,75.6,7.5,1
P41752,55-64,Woman,Midlands,Urban,50.8,6.8,0
P41753,18-24,Woman,Midlands,Urban,91.4,7.6,1
P41754,45-54,Woman,South,Urban,78.3,6.1,0
P41755,45-54,Woman,Midlands,Rural / small town,69.4,5.1,0
P41756,25-34,Woman,South,Urban,85.5,5.8,0
P41757,65-74,Man,Scotland/Wales,Urban,48.7,2.0,0
P41758,45-54,Woman,London,Urban,72.9,6.6,0
P41759,55-64,Man,Scotland/Wales,Urban,37.6,0.6,0
P41760,35-44,Woman,Midlands,Urban,75.0,3.4,0
P41761,25-34,Man,Midlands,Urban,99.7,6.0,0
P41762,35-44,Man,North,Rural / small town,54.3,4.2,0
P41763,55-64,Woman,South,Urban,60.6,4.9,0
P41764,25-34,Man,North,Rural / small town,81.9,5.7,0
P41765,35-44,Woman,Midlands,Rural / small town,71.3,5.9,0
P41766,45-54,Woman,North,Rural / small town,54.9,4.6,0
P41767,25-34,Woman,London,Urban,69.2,4.1,0
P41768,35-44,Woman,Scotland/Wales,Rural / small town,48.8,4.7,0
P41769,45-54,Woman,South,Rural / small town,43.7,3.4,0
P41770,35-44,Man,North,Urban,80.2,6.2,0
P41771,35-44,Woman,South,Urban,49.6,3.4,0
P41772,55-64,Non-binary / other,South,Urban,58.1,2.4,0
P41773,45-54,Man,North,Urban,64.8,2.7,0
P41774,55-64,Woman,North,Urban,60.9,1.7,0
P41775,35-44,Man,London,Urban,74.7,6.2,0
P41776,18-24,Woman,North,Urban,69.1,4.6,0
P41777,65-74,Woman,London,Urban,57.5,4.5,0
P41778,25-34,Woman,North,Urban,67.1,5.1,0
P41779,45-54,Man,North,Urban,74.5,4.2,0
P41780,65-74,Man,Midlands,Urban,35.1,3.0,0
P41781,65-74,Man,North,Urban,28.8,1.9,0
P41782,35-44,Man,London,Urban,74.9,6.2,0
P41783,35-44,Woman,Scotland/Wales,Rural / small town,60.6,3.8,0
P41784,25-34,Man,North,Rural / small town,72.3,5.9,0
P41785,65-74,Woman,North,Urban,55.7,5.4,0
P41786,25-34,Woman,North,Urban,76.8,6.7,0
P41787,45-54,Non-binary / other,Midlands,Urban,52.6,6.1,0
P41788,35-44,Man,Midlands,Urban,83.3,5.4,0
P41789,18-24,Woman,Scotland/Wales,Urban,59.0,6.8,0
P41790,35-44,Woman,North,Urban,52.0,1.8,0
P41791,35-44,Woman,Scotland/Wales,Urban,49.2,5.7,0
P41792,45-54,Woman,Scotland/Wales,Urban,49.5,3.2,0
P41793,55-64,Man,Midlands,Urban,62.1,6.5,0
P41794,55-64,Man,North,Urban,73.2,6.9,0
P41795,35-44,Woman,South,Urban,68.4,6.2,0
P41796,25-34,Man,South,Rural / small town,63.5,6.5,0
P41797,35-44,Man,Midlands,Rural / small town,48.0,6.5,0
P41798,45-54,Man,Scotland/Wales,Rural / small town,51.8,3.0,0
P41799,25-34,Man,Scotland/Wales,Urban,93.8,7.0,1
P41800,35-44,Woman,North,Urban,64.7,2.9,0
P41801,55-64,Woman,Midlands,Rural / small town,59.6,3.8,0
P41802,55-64,Man,North,Urban,61.4,4.7,0
P41803,25-34,Man,South,Urban,98.1,8.3,1
P41804,45-54,Woman,South,Urban,63.5,3.9,0
P41805,55-64,Woman,Scotland/Wales,Urban,47.2,2.4,0
P41806,25-34,Woman,North,Urban,62.3,4.8,0
P41807,35-44,Man,Midlands,Rural / small town,55.1,3.1,0
P41808,65-74,Woman,Scotland/Wales,Urban,50.3,2.5,0
P41809,65-74,Woman,Midlands,Urban,35.1,4.3,0
P41810,55-64,Man,North,Rural / small town,46.2,6.6,0
P41811,25-34,Woman,South,Urban,60.6,8.2,1
P41812,55-64,Woman,North,Rural / small town,70.6,4.5,0
P41813,45-54,Woman,Scotland/Wales,Rural / small town,61.1,2.8,0
P41814,25-34,Woman,London,Urban,77.8,7.7,1
P41815,25-34,Man,London,Urban,87.8,5.0,0
P41816,25-34,Man,London,Urban,72.8,6.7,0
P41817,55-64,Woman,Midlands,Rural / small town,47.2,4.5,0
P41818,25-34,Woman,London,Urban,78.3,5.7,0
P41819,25-34,Woman,Midlands,Rural / small town,56.8,4.2,0
P41820,35-44,Woman,South,Rural / small town,57.0,6.0,0
P41821,45-54,Man,Midlands,Urban,57.1,2.2,0
P41822,55-64,Woman,North,Rural / small town,52.4,3.8,0
P41823,25-34,Man,North,Urban,79.9,6.6,0
P41824,35-44,Woman,South,Urban,76.2,4.3,0
P41825,35-44,Man,South,Urban,61.5,3.9,0
P41826,45-54,Man,London,Urban,52.7,5.5,0
P41827,45-54,Woman,North,Urban,52.5,1.9,0
P41828,55-64,Woman,London,Urban,69.7,6.1,0
P41829,18-24,Man,South,Rural / small town,64.4,2.9,0
P41830,45-54,Man,Midlands,Rural / small town,53.8,4.8,0
P41831,45-54,Man,Scotland/Wales,Urban,73.1,2.9,0
P41832,55-64,Woman,London,Urban,82.4,4.9,0
P41833,65-74,Man,South,Urban,35.0,2.6,0
P41834,55-64,Man,South,Urban,49.3,3.7,0
P41835,25-34,Woman,South,Rural / small town,87.6,5.2,0
P41836,35-44,Woman,Midlands,Urban,80.7,6.1,0
P41837,55-64,Woman,London,Urban,62.1,1.0,0
P41838,18-24,Woman,London,Urban,93.3,7.0,1
P41839,55-64,Man,London,Urban,51.6,4.8,0
P41840,35-44,Man,North,Rural / small town,69.9,5.4,0
P41841,25-34,Woman,North,Urban,83.0,7.4,1
P41842,35-44,Man,Scotland/Wales,Urban,48.8,5.7,0
P41843,35-44,Man,Scotland/Wales,Urban,63.8,7.0,1
P41844,55-64,Woman,North,Urban,64.1,1.3,0
P41845,35-44,Woman,North,Urban,55.6,3.3,0
P41846,25-34,Woman,North,Urban,83.3,7.5,1
P41847,45-54,Woman,Scotland/Wales,Rural / small town,68.4,6.0,0
P41848,45-54,Man,Midlands,Rural / small town,74.3,3.1,0
P41849,18-24,Man,South,Urban,86.8,3.7,0
P41850,18-24,Man,Scotland/Wales,Urban,82.1,7.1,1
P41851,55-64,Woman,North,Rural / small town,50.6,1.4,0
P41852,45-54,Woman,North,Urban,83.5,5.8,0
P41853,65-74,Woman,North,Urban,63.6,3.7,0
P41854,65-74,Man,Midlands,Rural / small town,16.8,3.5,0
P41855,18-24,Man,North,Urban,97.4,6.6,0
P41856,35-44,Woman,Scotland/Wales,Rural / small town,49.4,6.2,0
P41857,25-34,Woman,South,Rural / small town,60.8,4.1,0
P41858,35-44,Woman,South,Rural / small town,71.2,6.1,0
P41859,65-74,Man,North,Rural / small town,42.9,1.3,0
P41860,55-64,Man,North,Urban,80.5,8.4,1
P41861,55-64,Woman,Scotland/Wales,Urban,62.3,2.2,0
P41862,55-64,Woman,Midlands,Urban,63.0,5.4,0
P41863,35-44,Non-binary / other,North,Urban,79.1,5.9,0
P41864,35-44,Woman,Midlands,Urban,59.6,5.8,0
P41865,35-44,Man,North,Urban,70.9,3.2,0
P41866,35-44,Man,Midlands,Rural / small town,48.8,2.4,0
P41867,35-44,Man,Scotland/Wales,Rural / small town,78.5,7.0,1
P41868,35-44,Man,Scotland/Wales,Rural / small town,57.0,5.6,0
P41869,55-64,Woman,Scotland/Wales,Urban,58.0,3.6,0
P41870,18-24,Man,North,Rural / small town,73.6,4.9,0
P41871,18-24,Woman,North,Rural / small town,58.3,5.5,0
P41872,55-64,Man,North,Urban,34.5,2.1,0
P41873,35-44,Woman,London,Urban,77.3,5.1,0
P41874,18-24,Woman,Midlands,Urban,100.0,7.2,1
P41875,45-54,Woman,Midlands,Rural / small town,59.3,3.0,0
P41876,45-54,Woman,Scotland/Wales,Rural / small town,34.7,5.4,0
P41877,18-24,Man,South,Rural / small town,79.7,4.9,0
P41878,35-44,Man,Midlands,Urban,97.9,6.4,0
P41879,18-24,Man,South,Urban,100.0,6.7,0
P41880,45-54,Man,North,Urban,84.1,5.6,0
P41881,45-54,Woman,Midlands,Rural / small town,71.4,3.7,0
P41882,35-44,Man,South,Rural / small town,60.5,6.3,0
P41883,18-24,Woman,South,Rural / small town,91.7,5.3,0
P41884,25-34,Man,South,Urban,98.5,4.8,0
P41885,55-64,Man,South,Urban,46.0,4.8,0
P41886,55-64,Woman,Midlands,Urban,50.3,4.5,0
P41887,18-24,Man,South,Rural / small town,80.3,6.6,0
P41888,35-44,Man,Scotland/Wales,Urban,64.5,3.7,0
P41889,65-74,Man,North,Urban,36.1,3.4,0
P41890,45-54,Man,Scotland/Wales,Rural / small town,57.8,3.8,0
P41891,25-34,Man,Midlands,Urban,78.9,9.1,1
P41892,25-34,Man,South,Rural / small town,67.0,4.6,0
P41893,45-54,Woman,London,Rural / small town,61.2,5.5,0
P41894,18-24,Man,Midlands,Urban,100.0,4.8,0
P41895,25-34,Woman,Scotland/Wales,Urban,61.2,5.1,0
P41896,25-34,Man,Midlands,Urban,77.6,4.1,0
P41897,65-74,Man,Scotland/Wales,Rural / small town,22.0,3.4,0
P41898,35-44,Woman,Midlands,Urban,65.3,3.4,0
P41899,18-24,Woman,South,Rural / small town,79.1,1.6,0
P41900,35-44,Woman,South,Urban,50.4,4.6,0
P41901,18-24,Woman,North,Rural / small town,75.0,3.2,0
P41902,35-44,Man,South,Rural / small town,53.4,6.9,0
P41903,35-44,Woman,London,Urban,98.3,6.8,0
P41904,35-44,Woman,North,Urban,83.5,3.7,0
P41905,35-44,Man,London,Urban,85.5,7.1,1
P41906,18-24,Man,North,Urban,92.1,6.0,0
P41907,18-24,Woman,Midlands,Urban,90.8,6.5,0
P41908,35-44,Man,South,Urban,57.2,4.6,0
P41909,65-74,Man,Midlands,Rural / small town,22.3,3.8,0
P41910,55-64,Man,North,Urban,60.6,4.3,0
P41911,18-24,Man,London,Urban,81.2,5.4,0
P41912,45-54,Woman,South,Urban,71.6,6.3,0
P41913,65-74,Woman,North,Rural / small town,42.5,0.0,0
P41914,35-44,Man,North,Rural / small town,65.2,4.5,0
P41915,25-34,Man,Midlands,Rural / small town,63.9,5.1,0
P41916,25-34,Non-binary / other,North,Urban,71.9,7.9,1
P41917,45-54,Man,North,Urban,55.6,4.0,0
P41918,55-64,Woman,Midlands,Urban,53.2,5.7,0
P41919,55-64,Woman,Midlands,Rural / small town,27.6,2.0,0
P41920,55-64,Woman,North,Urban,58.5,4.0,0
P41921,18-24,Woman,South,Urban,83.1,6.0,0
P41922,35-44,Woman,London,Urban,66.8,7.7,1
P41923,35-44,Woman,London,Urban,90.5,6.2,0
P41924,55-64,Man,Midlands,Urban,63.6,2.1,0
P41925,55-64,Man,Midlands,Urban,49.6,4.4,0
P41926,55-64,Man,North,Urban,57.2,2.8,0
P41927,55-64,Man,North,Urban,45.3,3.6,0
P41928,55-64,Woman,Scotland/Wales,Rural / small town,42.6,1.3,0
P41929,25-34,Man,Midlands,Urban,89.5,5.8,0
P41930,45-54,Man,North,Urban,58.4,7.2,1
P41931,65-74,Woman,North,Urban,42.5,2.7,0
P41932,18-24,Man,North,Urban,100.0,5.9,0
P41933,35-44,Woman,South,Urban,76.7,8.4,1
P41934,55-64,Woman,South,Urban,57.5,3.3,0
P41935,35-44,Man,South,Rural / small town,62.7,6.7,0
P41936,35-44,Man,North,Urban,77.3,3.9,0
P41937,45-54,Man,Scotland/Wales,Urban,74.3,3.7,0
P41938,65-74,Man,North,Urban,47.4,4.3,0
P41939,45-54,Man,North,Urban,42.9,3.3,0
P41940,65-74,Woman,North,Urban,47.4,0.0,0
P41941,25-34,Woman,Midlands,Rural / small town,57.5,6.0,0
P41942,65-74,Man,Midlands,Rural / small town,27.6,1.9,0
P41943,25-34,Woman,South,Rural / small town,67.6,6.1,0
P41944,25-34,Man,South,Urban,71.8,6.4,0
P41945,35-44,Woman,South,Rural / small town,75.0,6.1,0
P41946,35-44,Man,Scotland/Wales,Urban,63.2,4.5,0
P41947,25-34,Man,South,Urban,84.5,5.1,0
P41948,45-54,Woman,North,Urban,83.2,6.0,0
P41949,45-54,Woman,North,Urban,62.7,1.2,0
P41950,55-64,Man,Midlands,Urban,64.5,6.0,0
P41951,65-74,Woman,North,Urban,36.9,2.9,0
P41952,45-54,Man,South,Urban,74.7,6.2,0
P41953,55-64,Woman,North,Urban,49.8,4.6,0
P41954,25-34,Woman,Scotland/Wales,Urban,85.4,5.1,0
P41955,25-34,Man,South,Urban,91.2,4.7,0
P41956,45-54,Man,South,Urban,59.0,4.6,0
P41957,65-74,Woman,Scotland/Wales,Urban,36.2,2.9,0
P41958,55-64,Woman,South,Rural / small town,26.7,2.0,0
P41959,35-44,Man,Midlands,Urban,62.7,5.6,0
P41960,25-34,Man,Scotland/Wales,Urban,73.5,5.6,0
P41961,45-54,Woman,North,Urban,68.4,6.9,0
P41962,45-54,Man,South,Urban,59.2,3.8,0
P41963,25-34,Man,North,Rural / small town,89.8,4.3,0
P41964,55-64,Woman,London,Urban,55.8,4.9,0
P41965,25-34,Man,North,Rural / small town,68.5,8.7,1
P41966,25-34,Woman,South,Urban,80.5,4.3,0
P41967,35-44,Woman,North,Urban,73.3,3.5,0
P41968,25-34,Woman,North,Urban,81.1,5.7,0
P41969,25-34,Woman,South,Rural / small town,96.0,7.1,1
P41970,55-64,Woman,North,Urban,53.4,0.4,0
P41971,55-64,Woman,South,Urban,71.5,2.6,0
P41972,45-54,Man,North,Urban,52.1,3.6,0
P41973,18-24,Woman,Midlands,Urban,72.8,6.9,0
P41974,18-24,Man,London,Urban,83.1,4.7,0
P41975,65-74,Woman,Midlands,Urban,32.3,2.4,0
P41976,25-34,Man,South,Urban,80.3,4.6,0
P41977,65-74,Man,South,Urban,30.6,2.7,0
P41978,35-44,Man,North,Rural / small town,53.9,5.4,0
P41979,45-54,Woman,London,Urban,71.3,5.8,0
P41980,55-64,Woman,London,Urban,43.7,5.2,0
P41981,25-34,Man,North,Urban,75.9,7.5,1
P41982,25-34,Man,North,Urban,78.5,2.3,0
P41983,25-34,Woman,South,Rural / small town,69.0,4.0,0
P41984,35-44,Woman,North,Urban,70.1,4.7,0
P41985,25-34,Man,London,Urban,89.5,9.4,1
P41986,35-44,Man,Midlands,Urban,53.6,4.7,0
P41987,65-74,Woman,London,Rural / small town,23.4,1.2,0
P41988,35-44,Man,Midlands,Urban,53.9,7.6,1
P41989,45-54,Woman,North,Rural / small town,56.5,6.0,0
P41990,18-24,Man,Midlands,Rural / small town,65.7,5.5,0
P41991,45-54,Woman,North,Urban,81.0,4.6,0
P41992,35-44,Woman,Scotland/Wales,Urban,94.6,7.1,1
P41993,45-54,Woman,North,Urban,65.1,5.6,0
P41994,45-54,Woman,Midlands,Rural / small town,57.5,4.5,0
P41995,35-44,Woman,South,Urban,57.9,5.3,0
P41996,65-74,Man,North,Urban,41.9,3.6,0
P41997,25-34,Man,London,Urban,85.0,8.0,1
P41998,45-54,Woman,Midlands,Urban,62.6,5.5,0
P41999,55-64,Woman,London,Urban,55.4,3.6,0
P42000,35-44,Man,London,Urban,69.4,6.0,0
P42001,55-64,Man,North,Urban,52.8,3.4,0
P42002,35-44,Man,South,Rural / small town,75.6,3.3,0
P42003,18-24,Man,South,Urban,80.6,4.5,0
P42004,65-74,Man,North,Urban,56.6,4.7,0
P42005,25-34,Man,South,Rural / small town,60.6,7.8,1
P42006,55-64,Man,Scotland/Wales,Urban,70.6,7.1,1
P42007,65-74,Man,South,Urban,49.8,1.3,0
P42008,65-74,Man,London,Urban,55.3,5.1,0
P42009,65-74,Man,Midlands,Rural / small town,51.9,3.4,0
P42010,25-34,Woman,Midlands,Urban,97.9,9.5,1
P42011,35-44,Woman,South,Urban,81.2,1.3,0
P42012,25-34,Woman,North,Rural / small town,48.9,4.5,0
P42013,65-74,Man,North,Rural / small town,35.4,5.2,0
P42014,35-44,Man,South,Urban,74.1,3.7,0
P42015,18-24,Woman,Midlands,Urban,89.5,10.0,1
P42016,55-64,Man,Scotland/Wales,Urban,62.6,3.1,0
P42017,25-34,Woman,Midlands,Urban,100.0,5.0,0
P42018,18-24,Woman,South,Urban,85.7,6.6,0
P42019,45-54,Woman,Scotland/Wales,Urban,70.3,3.0,0
P42020,35-44,Woman,South,Rural / small town,69.8,5.7,0
P42021,55-64,Woman,North,Urban,52.6,1.9,0
P42022,55-64,Woman,South,Urban,31.6,0.9,0
P42023,18-24,Man,Scotland/Wales,Urban,66.4,4.5,0
P42024,18-24,Woman,South,Urban,57.8,4.3,0
P42025,55-64,Man,North,Urban,29.4,3.3,0
P42026,45-54,Man,South,Urban,56.2,4.6,0
P42027,45-54,Woman,Midlands,Urban,45.6,2.0,0
P42028,35-44,Man,Midlands,Rural / small town,57.1,5.6,0
P42029,65-74,Woman,North,Rural / small town,14.0,2.8,0
P42030,55-64,Woman,South,Urban,60.3,2.0,0
P42031,65-74,Man,London,Urban,34.2,2.6,0
P42032,35-44,Woman,Scotland/Wales,Urban,49.5,3.8,0
P42033,25-34,Woman,Midlands,Urban,84.5,8.1,1
P42034,25-34,Man,North,Urban,91.4,8.5,1
P42035,45-54,Man,Scotland/Wales,Rural / small town,52.6,5.2,0
P42036,25-34,Man,South,Rural / small town,52.8,4.0,0
P42037,18-24,Woman,North,Rural / small town,84.3,5.3,0
P42038,65-74,Woman,South,Urban,43.8,1.8,0
P42039,45-54,Woman,Scotland/Wales,Urban,65.5,3.3,0
P42040,45-54,Man,North,Rural / small town,60.9,0.8,0
P42041,55-64,Non-binary / other,Midlands,Urban,39.4,1.7,0
P42042,25-34,Man,London,Urban,69.0,4.0,0
P42043,55-64,Woman,North,Urban,52.4,3.8,0
P42044,25-34,Man,North,Urban,99.9,5.7,0
P42045,35-44,Man,Scotland/Wales,Urban,58.7,6.2,0
P42046,25-34,Man,London,Urban,63.3,3.6,0
P42047,25-34,Woman,Scotland/Wales,Urban,72.3,5.1,0
P42048,18-24,Man,Midlands,Rural / small town,69.3,3.5,0
P42049,25-34,Woman,South,Urban,100.0,6.7,0
P42050,65-74,Man,Midlands,Urban,61.2,3.2,0
P42051,18-24,Woman,South,Urban,90.6,4.4,0
P42052,18-24,Man,Midlands,Urban,72.9,4.0,0
P42053,65-74,Man,North,Urban,30.4,4.1,0
P42054,18-24,Man,North,Rural / small town,82.4,6.9,0
P42055,25-34,Man,Scotland/Wales,Rural / small town,50.5,6.4,0
P42056,65-74,Woman,North,Urban,42.9,1.6,0
P42057,45-54,Woman,South,Urban,66.8,4.9,0
P42058,25-34,Woman,Midlands,Rural / small town,65.4,4.5,0
P42059,55-64,Man,North,Urban,55.2,5.3,0
P42060,45-54,Man,North,Rural / small town,58.0,4.2,0
P42061,25-34,Woman,North,Urban,63.4,7.3,1
P42062,55-64,Man,Scotland/Wales,Rural / small town,37.5,3.1,0
P42063,45-54,Man,Scotland/Wales,Urban,64.9,1.4,0
P42064,35-44,Woman,North,Urban,77.3,5.8,0
P42065,45-54,Man,South,Urban,79.7,4.1,0
P42066,65-74,Man,South,Rural / small town,43.9,6.3,0
P42067,65-74,Man,Midlands,Rural / small town,32.3,4.5,0
P42068,35-44,Man,North,Urban,94.3,2.0,0
P42069,35-44,Woman,Midlands,Urban,72.3,6.5,0
P42070,35-44,Woman,Midlands,Urban,78.7,7.1,1
P42071,55-64,Man,Scotland/Wales,Urban,31.6,5.8,0
P42072,65-74,Man,North,Rural / small town,49.5,1.3,0
P42073,18-24,Woman,South,Rural / small town,93.2,4.2,0
P42074,55-64,Man,Midlands,Urban,51.7,5.6,0
P42075,35-44,Man,Midlands,Rural / small town,92.7,1.5,0
P42076,45-54,Man,North,Rural / small town,66.4,6.4,0
P42077,18-24,Woman,North,Urban,78.1,3.9,0
P42078,55-64,Man,North,Urban,38.6,2.4,0
P42079,55-64,Woman,Midlands,Urban,53.1,4.9,0
P42080,25-34,Man,North,Rural / small town,58.5,6.2,0
P42081,25-34,Woman,North,Rural / small town,60.5,5.1,0
P42082,45-54,Woman,South,Urban,60.8,8.4,1
P42083,18-24,Non-binary / other,North,Urban,85.2,6.5,0
P42084,25-34,Man,North,Urban,64.8,6.9,0
P42085,18-24,Man,Scotland/Wales,Rural / small town,75.0,5.6,0
P42086,35-44,Man,North,Urban,60.4,4.6,0
P42087,55-64,Woman,Midlands,Urban,51.4,4.5,0
P42088,55-64,Woman,Scotland/Wales,Urban,39.1,5.5,0
P42089,55-64,Non-binary / other,South,Urban,49.0,1.8,0
P42090,65-74,Woman,Scotland/Wales,Urban,27.3,2.1,0
P42091,35-44,Woman,Midlands,Urban,67.8,5.6,0
P42092,55-64,Woman,North,Urban,50.7,3.0,0
P42093,55-64,Non-binary / other,South,Urban,52.1,4.4,0
P42094,35-44,Woman,Midlands,Urban,66.9,3.4,0
P42095,45-54,Man,North,Rural / small town,71.6,5.1,0
P42096,35-44,Man,North,Urban,70.5,7.1,1
P42097,35-44,Woman,London,Urban,85.2,5.3,0
P42098,55-64,Man,London,Urban,48.5,5.7,0
P42099,25-34,Woman,London,Urban,60.1,4.8,0
P42100,55-64,Man,Midlands,Urban,59.0,2.6,0
P42101,45-54,Woman,Midlands,Rural / small town,41.5,2.5,0
P42102,18-24,Man,Scotland/Wales,Rural / small town,72.3,1.9,0
P42103,35-44,Man,South,Urban,67.5,3.2,0
P42104,55-64,Man,Midlands,Rural / small town,38.8,2.8,0
P42105,65-74,Woman,London,Urban,33.3,3.6,0
P42106,18-24,Man,South,Urban,94.6,2.6,0
P42107,25-34,Woman,South,Urban,96.6,7.8,1
P42108,18-24,Non-binary / other,London,Urban,80.6,7.3,1
P42109,65-74,Woman,South,Urban,58.1,5.7,0
P42110,65-74,Woman,North,Urban,47.8,4.2,0
P42111,45-54,Woman,Midlands,Rural / small town,69.5,4.8,0
P42112,45-54,Woman,Scotland/Wales,Rural / small town,87.0,5.1,0
P42113,35-44,Man,North,Urban,76.2,6.9,0
P42114,45-54,Woman,Midlands,Rural / small town,57.0,5.1,0
P42115,18-24,Woman,North,Urban,98.6,6.1,0
P42116,35-44,Man,Midlands,Urban,79.4,4.8,0
P42117,65-74,Man,North,Urban,44.8,4.1,0
P42118,55-64,Man,South,Rural / small town,32.2,4.3,0
P42119,35-44,Man,North,Urban,84.2,7.6,1
P42120,35-44,Man,South,Urban,60.8,8.0,1
P42121,45-54,Woman,North,Rural / small town,68.2,5.9,0
P42122,65-74,Woman,London,Urban,20.5,3.5,0
P42123,25-34,Man,Scotland/Wales,Urban,85.4,6.5,0
P42124,35-44,Woman,Scotland/Wales,Urban,72.8,5.9,0
P42125,35-44,Woman,North,Rural / small town,57.0,6.2,0
P42126,65-74,Man,North,Urban,51.6,2.3,0
P42127,55-64,Man,South,Urban,55.8,6.0,0
P42128,55-64,Woman,Midlands,Urban,46.0,3.1,0
P42129,45-54,Man,South,Rural / small town,48.3,2.2,0
P42130,65-74,Non-binary / other,North,Rural / small town,49.4,1.6,0
P42131,55-64,Woman,Midlands,Rural / small town,68.9,3.4,0
P42132,55-64,Man,South,Urban,47.7,3.5,0
P42133,55-64,Woman,North,Rural / small town,36.4,1.1,0
P42134,35-44,Man,London,Urban,59.6,5.6,0
P42135,45-54,Woman,South,Urban,54.5,7.2,1
P42136,18-24,Woman,South,Urban,67.5,4.7,0
P42137,45-54,Woman,North,Urban,76.8,6.9,0
P42138,45-54,Man,London,Urban,77.9,6.9,0
P42139,65-74,Man,London,Urban,51.3,2.2,0
P42140,55-64,Man,London,Urban,43.2,3.8,0
P42141,35-44,Man,South,Urban,78.8,3.8,0
P42142,18-24,Man,Midlands,Urban,66.4,7.4,1
P42143,55-64,Man,Midlands,Rural / small town,27.6,3.2,0
P42144,25-34,Woman,South,Urban,77.8,4.3,0
P42145,35-44,Woman,North,Urban,77.0,4.4,0
P42146,18-24,Woman,Midlands,Urban,67.0,5.4,0
P42147,65-74,Man,London,Urban,67.6,5.1,0
P42148,18-24,Woman,Midlands,Rural / small town,84.1,3.8,0
P42149,45-54,Woman,Midlands,Urban,83.6,5.1,0
P42150,45-54,Woman,South,Urban,79.7,4.6,0
P42151,18-24,Man,South,Rural / small town,75.7,6.7,0
P42152,65-74,Woman,Scotland/Wales,Rural / small town,24.2,1.5,0
P42153,35-44,Man,South,Urban,74.0,6.0,0
P42154,35-44,Woman,Scotland/Wales,Rural / small town,68.4,4.5,0
P42155,65-74,Man,North,Rural / small town,30.9,3.2,0
P42156,45-54,Man,Midlands,Urban,60.9,4.1,0
P42157,55-64,Woman,South,Rural / small town,35.1,1.1,0
P42158,18-24,Man,Midlands,Urban,96.0,7.5,1
P42159,25-34,Woman,Midlands,Urban,61.4,6.6,0
P42160,55-64,Woman,North,Urban,51.1,4.0,0
P42161,18-24,Man,Scotland/Wales,Rural / small town,56.0,3.8,0
P42162,55-64,Woman,London,Urban,56.4,4.5,0
P42163,18-24,Man,London,Urban,80.1,5.7,0
P42164,35-44,Woman,South,Urban,69.0,4.2,0
P42165,18-24,Man,South,Urban,87.8,5.7,0
P42166,65-74,Woman,North,Urban,50.7,4.0,0
P42167,18-24,Man,South,Urban,89.7,6.5,0
P42168,45-54,Man,London,Urban,59.0,6.6,0
P42169,18-24,Man,South,Urban,72.0,4.4,0
P42170,35-44,Man,London,Urban,72.2,6.0,0
P42171,45-54,Woman,London,Urban,64.8,4.5,0
P42172,35-44,Woman,South,Urban,59.1,3.3,0
P42173,35-44,Man,North,Rural / small town,53.7,6.8,0
P42174,25-34,Man,South,Rural / small town,61.6,5.4,0
P42175,45-54,Man,Scotland/Wales,Urban,83.9,7.0,1
P42176,35-44,Man,North,Rural / small town,82.7,7.3,1
P42177,55-64,Woman,London,Urban,54.1,5.2,0
P42178,65-74,Woman,Midlands,Rural / small town,37.5,3.5,0
P42179,55-64,Woman,London,Urban,50.7,4.4,0
P42180,35-44,Woman,Scotland/Wales,Urban,54.8,4.7,0
P42181,35-44,Woman,Midlands,Urban,78.1,6.1,0
P42182,65-74,Man,London,Urban,49.0,3.4,0
P42183,35-44,Woman,Scotland/Wales,Rural / small town,39.5,4.3,0
P42184,55-64,Man,North,Rural / small town,44.0,4.2,0
P42185,65-74,Man,Midlands,Rural / small town,21.3,2.6,0
P42186,25-34,Woman,South,Rural / small town,89.8,6.2,0
P42187,55-64,Woman,North,Urban,52.6,3.8,0
P42188,35-44,Woman,Scotland/Wales,Urban,88.1,4.8,0
P42189,45-54,Woman,South,Urban,59.7,3.9,0
P42190,45-54,Man,South,Urban,68.2,6.5,0
P42191,25-34,Woman,Midlands,Urban,83.1,7.6,1
P42192,35-44,Man,South,Urban,59.0,4.4,0
P42193,55-64,Woman,Scotland/Wales,Rural / small town,39.4,2.7,0
P42194,18-24,Man,London,Urban,69.9,6.1,0
P42195,25-34,Man,North,Rural / small town,85.8,5.4,0
P42196,35-44,Man,London,Urban,73.5,7.5,1
P42197,45-54,Woman,North,Rural / small town,69.9,3.4,0
